tracking_id,trna.rep.1.tp.1_0,trna.rep.1.tp.2_0,trna.rep.1.tp.3_0,trna.rep.1.tp.4_0,rbf.rep.1.tp.4_0,rbf.rep.1.tp.1_0,rbf.rep.1.tp.2_0,rbf.rep.1.tp.3_0,trna.rep.3.tp.2_0,trna.rep.3.tp.3_0,trna.rep.3.tp.1_0,trna.rep.3.tp.4_0,rbf.rep.2.tp.4_0,rbf.rep.2.tp.1_0,rbf.rep.2.tp.3_0,rbf.rep.2.tp.2_0,trna.rep.2.tp.1_0,trna.rep.2.tp.3_0,trna.rep.2.tp.2_0,trna.rep.2.tp.4_0,rbf.rep.3.tp.2_0,rbf.rep.3.tp.3_0,rbf.rep.3.tp.1_0,rbf.rep.3.tp.4_0
VNG_2323H,67.0972,71.6197,64.9514,25.6777,16.6906,131.205,131.526,0,63.3409,48.9411,76.5715,35.1208,36.7425,58.6404,30.8511,97.9143,60.918,76.8738,60.2255,47.6507,64.8446,13.2659,101.288,0
VNG_2324H,109.111,184.879,122.072,136.542,269.841,0,0,212.165,146.413,190.001,109.485,100.125,198.009,39.5023,41.5648,197.876,96.4781,299.631,145.905,142.396,149.766,71.4912,109.17,117.115
VNG_2326G,247.45,259.274,131.296,239.177,40.7031,186.647,213.833,149.348,250.15,197.343,248.642,242.254,67.2025,194.646,125.393,194.01,234.754,227.534,246.158,234.41,214.613,156.365,249.755,35.3313
VNG_2328H,100.713,115.448,125.66,215.302,751.545,190.577,243.146,343.108,109.799,245.688,104.077,182.515,613.745,354.901,268.87,213.333,108.085,272.922,135.412,211.241,174.92,500.993,294.246,505.053
VNG_2329C,215.672,160.472,160.389,287.044,23.5766,0,0,37.0745,158.455,344.924,186.021,234.256,0,0,0,0,190.452,285.787,171.12,291.1,0,0,0,0
VNG_2330G,284.175,235.328,153.996,142.822,303.846,204.148,262.321,477.803,258.447,149.323,318.662,145.234,308.715,321.626,388.822,228.525,287.334,170.748,227.735,150.672,341.602,501.579,343.567,446.339
VNG_2331G,267.387,218.908,94.6501,128.268,14.2807,18.7101,30.6915,112.283,224.666,95.2112,308.105,126.874,62.8748,45.9924,39.595,41.8884,259.792,126.462,206.849,128.804,15.852,45.402,40.4431,0
VNG_2332G,71.3494,49.0139,20.7306,24.4431,36.4573,167.178,13.0587,85.9945,55.964,25.7326,80.4153,34.8472,0,16.011,0,106.937,69.9907,28.0781,48.3127,47.6487,60.703,43.4651,22.1244,0
VNG_2333C,229.888,169.158,118.18,219.414,125.727,148.251,207.158,118.625,163.142,179.056,206.295,200.629,131.468,147.242,214.965,124.465,208.357,185.073,184.745,256.263,150.027,129.908,124.621,245.552
VNG_2334C,103.016,117.787,115.347,245.398,64.5458,125.485,135.736,91.6768,111.182,136.178,125.193,264.874,64.1699,98.1468,71.1995,97.7171,101.216,146.861,99.6335,265.93,139.829,91.0195,120.459,65.0641
VNG_2335H,117.084,102.745,86.5817,73.4325,118.643,34.5428,28.3315,331.678,160.973,56.4862,172.619,99.27,43.5301,46.3155,36.5503,87.0018,153.374,41.0969,111.464,63.8961,65.8488,83.8217,74.6665,34.3285
VNG_2337C,3564.35,3744.77,2284.78,5161.73,102.205,401.716,73.2181,80.3595,4252.3,3899.15,3954.54,4878.02,0,239.39,141.688,112.421,3659.17,3616.82,3773.23,4893.33,368.714,81.2339,206.747,0
VNG_2338G,165.538,162.618,142.524,165.924,149.869,126.596,169.522,142.643,152.378,145.465,181.466,153.634,171.471,133.368,154.912,164.849,177.162,127.859,170.748,164.344,201.381,166.138,146.795,154.054
VNG_2339C,545.56,496.126,322.464,416.682,70.3791,46.1041,75.6278,55.3361,487.908,555.739,575.04,368.052,77.4659,30.9085,0,0,482.277,410.537,474.478,407.455,39.0614,55.9382,0,0
VNG_2340H,400.471,440.073,1290.64,1467.4,182.684,820.613,738.49,205.195,434.69,1173.18,344.969,1405.59,86.1767,913.089,265.316,775.069,402.174,1013.26,579.614,1262.39,557.656,248.913,617.666,305.821
VNG_2341H,722.771,501.739,217.009,107.728,899.782,1178.86,1547.02,565.968,487.251,248.993,526.206,147.86,396.154,843.006,1496.85,791.776,644.231,170.94,478.378,186.873,898.905,2288.51,436.832,1405.86
VNG_2342H,788.818,1004.42,216.294,269.408,37.767,49.4809,189.39,118.778,768.616,356.83,862.52,206.181,166.28,165.862,314.14,138.473,789.606,454.714,820.966,254.824,188.651,510.301,137.515,98.348
VNG_2343G,1235.4,1893.79,796.655,577.53,40.7031,53.3278,48.5984,74.674,1771.45,1007.06,1515.8,533.482,52.2686,37.7375,50.1574,49.7462,1500.56,999.174,1796.37,591.469,30.1211,75.4865,63.1248,35.3313
VNG_2344G,1268.96,2160.95,897.24,618.951,43.2818,56.7063,68.2142,27.2245,2047.38,1201.67,1666.03,534.662,85.7522,65.895,40.0013,50.782,1644.29,1157.78,2073.11,629.426,100.893,82.5623,66.5404,45.0837
VNG_2346G,660.82,1084.69,319.412,229.792,95.0214,234.341,48.0507,140.633,860.265,447.711,687.588,181.592,184.57,135.829,191.136,159.853,750.833,495.625,920.563,213.251,108.579,102.18,94.9768,130.999
VNG_2347G,1166.44,1515.04,479.661,314.279,25.9691,56.7063,18.6039,40.8368,1130.89,519.367,961.918,218.54,47.6401,53.2229,24.0008,44.4342,1274.52,615.125,1360.66,248.447,24.022,34.401,63.0383,90.1673
VNG_2349G,4424.82,7676.95,7758.2,6695.66,34.7467,51.2144,28.0035,61.4697,7750.71,11266.7,5248.81,6244.26,57.3683,47.051,72.2545,41.4049,5008.28,9392.88,8134.58,7049.38,60.2654,48.33,45.6871,11.3104
VNG_2351C,800.027,475.34,299.225,331.293,11.7384,15.3793,42.0461,0,491.774,310.711,644.646,322.242,0,20.6208,10.8487,0,726.388,315.779,537.823,305.093,6.51499,9.32985,4.74904,30.5677
VNG_2352G,430.491,339.138,158.798,194.756,15.1247,0,3.61171,7.92797,279.629,139.321,419.485,171.435,16.6477,17.713,13.9784,3.69701,454.686,211.472,336.352,206.251,8.39445,4.00711,20.3968,0
VNG_2353H,243.008,160.147,106.812,77.1421,0,0,0,0,155.984,90.6296,228.844,93.3897,0,17.2734,0,129.789,293.223,90.937,188.484,92.9791,0,0,0,0
VNG_2356G,227.168,203.346,189.983,188.926,25.0685,18.7679,12.8276,0,221.263,190.468,203.598,169.724,7.88365,11.5336,6.61956,18.3828,244.853,183.439,217.947,177.857,15.901,14.232,10.142,18.6515
VNG_2358G,49.8628,200.971,487.438,788.183,481.836,166.43,269.868,254.861,193.622,578.25,78.598,710.684,298.927,206.479,222.658,260.181,59.7549,531.123,209.763,830.551,228.528,268.079,233.925,365.015
VNG_2359G,76.7723,241.965,492.663,658.039,19.7758,25.9095,14.1671,31.0977,257.91,501.518,116.562,657.112,10.8835,14.4749,36.5538,21.7525,96.2395,462.293,224.956,622.446,38.4154,15.718,32.0029,25.7488
VNG_2361G,30.9813,112.49,165.945,310.584,48.206,63.1578,28.7784,63.1706,94.8137,219.24,42.0598,293.707,97.2768,39.9892,51.9776,41.2413,40.404,217.03,107.563,296.421,40.1325,38.3148,65.0094,41.844
VNG_2363G,27.304,105.683,163.511,343.134,63.9462,67.0241,18.324,60.3339,116.659,232.53,50.6674,326.209,98.5394,26.2112,23.6398,46.892,43.7777,189.324,117.728,329.55,21.2946,81.3205,36.2192,33.3042
VNG_2365G,20.8132,63.2383,183.636,243.424,123.741,72.0541,34.4736,54.0515,87.8194,157.373,38.1737,283.787,30.267,24.1528,76.2417,80.6579,36.1771,123.674,85.9763,282.27,53.4164,142.063,44.4999,107.411
VNG_2366C,298.052,345.368,1225.05,746.418,4253.71,3773.43,1777.59,3518.71,564.407,768.365,425.619,812.586,3438.37,1913.52,2866.58,2810.59,405.086,458.424,525.005,769.105,2164.13,2130.68,1971.9,2365.4
VNG_2367G,1050.51,1341.26,759.35,504.747,86.4129,84.9114,170.238,135.886,1317.53,1159.22,1143.17,459.976,35.6678,164.451,149.744,142.576,975.227,1525.27,1190.91,521.958,155.871,128.779,135.471,196.897
VNG_2368G,112.853,75.994,63.1555,94.3223,25.1035,23.4926,35.9675,16.9181,92.4197,49.2069,114.242,103.788,27.6313,23.0995,0,18.4085,120.051,48.9659,89.1736,98.5242,7.96159,25.6533,30.4685,37.3551
VNG_2369C,232.859,199.247,95.6014,257.223,0,0,97.444,0,270.189,163.691,320.13,356.595,0,0,0,199.491,349.988,113.101,245.582,261.685,0,0,0,0
VNG_2370C,376.4,376.851,337.72,260.277,1011.19,2152.83,1720.45,596.29,353.137,308.407,338.37,205.682,556.504,1332.25,1401.82,1390.33,377.974,358.43,376.236,306.93,1823.97,602.778,1073.88,0
VNG_2371C,183.722,1050.6,136.19,61.8301,0,0,0,0,413.353,87.2803,245.481,58.2487,0,5.87874,0,14.724,150.472,103.41,1643.08,57.856,0,15.959,32.4935,104.574
VNG_2372G,442.495,1071.1,785.899,960.179,31.9305,62.7513,57.1863,50.2112,707.269,1021.55,455.851,807.502,35.1457,23.3716,14.7552,46.8295,445.412,1148.52,1385.67,861.623,53.1656,38.0682,45.2137,41.5747
VNG_2373G,107.711,100.289,177.938,174.456,256.502,264.047,376.259,192.073,112.984,186.116,133.135,172.012,147.887,234.238,468.477,412.015,119.209,136.263,92.6871,197.14,372.854,490.262,224.843,365.783
VNG_2374G,537.796,374.276,181.151,991.549,17.9158,82.1543,57.7558,56.3458,331.272,276.778,432.797,672.745,9.85992,73.4358,24.8368,52.5509,499.853,267.997,382.492,825.335,59.6612,56.9589,39.8653,69.9812
VNG_2376H,63.5468,75.6991,146.433,170.579,592.488,362.253,933.788,1118.04,92.607,177.577,79.0876,226.81,695.625,289.116,2044.3,753.088,76.2103,151.794,99.7157,186.874,1052.29,1161.6,319.605,925.73
VNG_2377G,566.066,1914.77,5155.48,3911.59,129.177,118.47,222.098,182.82,1970.4,5378.43,770.423,3034.19,28.437,200.45,262.65,179.98,644.44,4994.35,2096.05,3605.99,186.408,266.947,120.202,269.11
VNG_2378G,472.891,1246.37,1758.92,1889.02,108.016,28.3038,100.595,152.871,1182.27,2831.82,557.968,1431.58,178.339,63.2502,129.778,110.892,456.816,2996.78,1180.57,1884.14,125.896,163.12,122.361,196.897
VNG_2379H,708.509,456.21,489.668,421.875,0,462.923,253.122,0,625.213,520.819,751.581,380.081,0,206.898,217.701,431.833,615.31,344.811,553.555,416.624,326.841,93.611,285.897,0
VNG_2380H,165.565,186.923,208.375,181.435,1511.97,1320.62,926.695,898.201,167.06,169.954,133.535,117.957,1775.16,1219.82,1832.11,1441.35,148.547,212.166,239.16,153.442,979.024,1402.02,1311.76,699.96
VNG_2381G,47.3648,36.6482,79.0231,72.9718,0,6.42885,7.03046,0,52.8584,51.3861,53.6001,90.1494,10.802,15.8031,4.53499,7.1965,55.7694,45.3404,47.6981,86.0715,10.8936,7.80014,15.8816,0
VNG_2383G,150.358,371.42,100.227,18.4415,106.715,228.787,173.748,122.045,442.464,58.0433,179.459,37.2256,213.565,252.794,53.7964,92.4827,194.884,84.379,347.763,20.0357,188.454,123.372,227.645,50.5262
VNG_2384G,125.026,296.04,136.636,24.0202,38.3259,123.251,59.9042,115.057,368.016,54.4259,136.374,47.8805,65.1952,77.5277,41.8612,51.0992,160.185,68.6363,294.859,27.3542,81.2182,63.6932,76.1184,90.7305
VNG_2385H,792.877,1161.47,5130.18,4460.81,1131.61,3459.38,1080.89,0,1420.42,7925.2,1509.31,5381.14,0,2098.32,0,276.604,980.396,5264.97,1165.21,5450.34,1046.76,1499.03,1831.27,0
VNG_2386C,32.0301,28.8001,40.6675,10.8337,1301.6,710.544,349.666,1876.21,36.1091,16.0426,40.8599,19.9704,537.247,539.868,1303.19,477.233,35.428,12.5624,22.1754,11.9132,602.003,2069.05,921.532,1271.04
VNG_2387H,4.95324,7.46508,60.3462,35.2793,31.7335,291.033,250.067,24.9507,13.7856,31.3986,10.1551,40.1932,122.251,204.401,58.6565,139.622,10.2726,23.998,11.9188,49.7038,228.963,25.2222,141.223,123.955
VNG_2390G,123.511,152.654,199.185,311.093,24.7635,48.6663,38.437,45.4311,159.836,179.717,133.909,284.25,40.8855,47.1268,19.0721,39.3448,124.759,210.823,156.339,294.359,61.8484,32.8039,35.0651,107.477
VNG_2392H,905.535,1703.68,2213.16,3222.12,0,23.3852,38.3604,0,1656.19,3310.3,1098.46,3421.82,0,15.6776,16.4962,13.0888,961.483,3907.82,1978.58,3567.82,19.813,0,14.4425,46.4803
VNG_2393G,761.613,1507.54,1726.98,2756.06,22.6497,14.8374,16.2259,17.8085,1489.15,2412.18,879.916,2644,0,36.4728,20.933,58.132,901.279,2553.41,1694.57,2388.05,25.1419,36.0046,4.58173,29.4908
VNG_2394G,139.62,152.742,272.648,249.301,13.4586,35.2659,38.5661,21.1638,166.572,247.696,157.83,263.638,29.6276,19.7021,0,29.6077,166.254,264.656,231.996,271.039,7.4697,32.0912,59.8947,0
VNG_2395C,1310.68,810.146,405.813,394.592,26.9677,0,0,28.2714,1053.26,414.566,1079.24,418.278,19.7888,13.1594,49.8473,0,1309.05,398.252,941.527,379.052,19.9566,7.14475,43.6415,46.8172
VNG_2396G,92.1517,66.6538,35.2255,30.9557,9.52306,0,0,14.9752,67.9001,30.1087,89.6673,39.6597,26.205,11.1527,8.80127,20.9499,95.3169,27.6416,64.4964,41.7019,13.2136,0,7.70553,0
VNG_2397G,228.36,199.966,121.534,213.104,18.5624,48.6397,106.383,14.5948,229.618,160.629,275.792,221.617,30.6473,59.7821,60.0442,102.089,269.329,130.523,222.756,223.156,82.4193,66.3915,67.5886,0
VNG_2398G,103.45,93.0416,76.4021,87.9451,59.0918,193.55,158.747,46.4614,89.6611,104.187,92.4252,77.3621,48.7815,194.636,95.5727,194.995,90.0562,114.482,104.374,91.8165,155.785,58.7087,155.395,192.349
VNG_2399H,54.9082,37.9367,48.8201,34.1846,100.095,131.141,23.9022,0,50.847,38.6737,55.9882,40.9953,36.7248,126.993,61.6724,146.8,58.3669,35.7415,46.6904,29.9855,111.109,53.038,40.4957,0
VNG_2400H,587.342,654.359,694.858,742.493,56.2817,1056.92,967.665,324.514,566.958,728.904,514.99,558.179,227.146,922.782,294.757,742.889,532.36,992.271,662.06,619.877,853.816,134.2,834.901,293.124
VNG_2402H,0,87.6397,840.789,167.373,15071.9,5641.91,7712.35,3385.83,423.042,201.375,48.8471,353.9,7109.82,9455.95,9949.67,6315.59,194.055,111.31,27.1568,498.471,8365.12,5134.01,11324.3,11213.8
VNG_2403H,642.999,549.445,262.433,330.045,92.2783,241.799,566.629,186.569,468.573,349.056,558.844,283.103,87.0602,320.349,280.219,560.678,554.722,389.62,521.64,341.948,504.841,303.854,277.333,102.986
VNG_2404G,36.7797,27.7306,47.0784,27.7032,23.0081,105.505,65.9306,45.2257,29.0308,30.7025,33.6665,28.0873,50.6498,82.5202,53.1605,75.9237,37.0845,23.6353,29.4368,24.1531,63.8491,41.1461,76.7946,74.8935
VNG_2406C,427.145,521.828,556.151,960.691,32.9534,129.523,82.6257,77.7297,459.612,455.94,412.796,887.597,126.951,82.0093,60.9115,84.5771,438.204,566.578,642.719,872.192,146.317,104.767,86.6583,42.9066
VNG_2408C,1050.8,1474.81,1356.14,2495.71,986.788,727.231,353.46,1066.82,1109.21,1369.44,907.613,2170.49,1018.27,631.997,1082.99,542.712,1080.09,1465.52,1447.85,1826,787.292,1029.41,873.309,481.813
VNG_2410G,769.89,929.592,1196.35,1649.09,49.4301,43.1744,47.2147,25.9099,871.016,943.585,684.966,1527.91,90.6792,96.4815,60.9115,36.2473,766.809,1049.93,1043.89,1329.81,18.2896,65.4796,66.6602,42.9066
VNG_2411G,288.488,316.999,196.73,158.502,34.1304,22.3582,32.6007,26.8353,404.552,176.56,293.589,153.256,31.306,21.651,68.3443,29.1993,298.2,144.609,234.121,130.136,44.2,40.691,27.6164,44.4391
VNG_2412H,79.5182,268.861,1000.17,1105.93,0,238.623,195.715,286.406,598.99,1373.03,354.049,821.231,0,186.637,0,133.558,137.382,931.874,245.357,934.331,202.172,72.3805,110.528,237.143
VNG_2413H,44.7878,301.211,484.587,689.19,0,0,52.1027,38.1231,708.75,1317.01,303.163,827.573,0,42.5881,22.4059,17.7778,108.371,636.052,341.651,622.851,26.9108,38.5379,19.6164,0
VNG_2414H,1320.01,908.943,197.754,61.8804,26.4911,69.4153,18.9778,83.3152,802.617,137.711,1009.92,64.4234,145.793,31.0244,24.4832,77.704,1258.28,171.068,799.021,57.496,88.2175,21.0554,32.1526,0
VNG_2415H,900.729,691.481,272.821,85.5376,774.116,380.333,415.924,1369.47,558.11,214.857,653.437,141.73,426.033,283.309,89.4304,212.874,822.389,266.135,602.872,94.1526,268.529,461.458,274.038,0
VNG_2416G,467.066,455.823,429.25,580.5,29.7166,175.201,53.2213,0,479.005,394.125,429.417,521.395,65.4178,165.309,54.9285,152.539,475.798,344.433,453.247,447.012,115.452,35.4287,174.326,0
VNG_2417G,394.795,304.257,157.953,44.7157,23.6595,30.9978,56.4976,74.4098,312.095,107.599,368.761,65.9052,8.68063,73.8886,51.0212,23.1328,416.329,125.755,258.388,52.3645,65.6568,43.878,63.8131,0
VNG_2418G,102.989,105.341,99.6433,369.17,0,10.3644,28.3357,24.8796,90.2264,176.364,110.197,355.459,0,37.058,29.2447,29.0049,101.498,205.262,111.135,461.368,35.1247,6.28757,48.0071,0
VNG_2419C,27.531,26.9031,31.8039,36.5255,168.196,31.4805,143.444,125.948,34.0264,35.4495,34.9642,39.8168,193.948,100.834,118.436,111.592,32.6553,32.3881,26.2341,41.3849,75.5698,101.854,126.373,125.141
VNG_2420G,5.5298,6.4748,72.7772,25.0809,23.024,70.3855,54.9801,36.2056,13.9002,17.1232,11.984,41.9323,8.44747,69.657,63.8367,11.2557,11.0005,7.75811,14.0822,26.3116,25.5573,73.1991,43.4694,19.9854
VNG_2421G,28.5277,39.6311,177.006,530.343,14.088,92.288,55.5083,44.3072,54.3484,179.678,44.4902,498.29,31.0132,49.4964,32.5505,41.3231,40.794,97.8699,54.6105,510.633,50.8238,33.592,62.6957,36.6862
VNG_2422G,54.5631,73.1893,123.872,136.227,78.8266,106.837,62.3119,68.3895,75.9955,80.5851,62.5324,138.626,110.699,68.441,52.7549,93.6821,56.9383,109.671,77.3244,150.731,76.9394,77.7754,75.8787,70.7829
VNG_2423G,61.7166,68.6386,72.9079,239.473,0,19.9274,21.7922,23.9177,76.0989,124.277,70.5651,268.03,16.7414,31.1721,84.3421,66.9206,55.6731,100.423,86.2781,391.593,67.5334,24.1779,36.9208,158.43
VNG_2424G,118.166,219.004,214.533,178.113,50.1963,7.30727,27.9688,43.8525,157.263,314.716,118.504,169.014,18.4169,42.4567,20.6185,24.5394,110.491,475.314,262.871,290.581,27.8597,31.0308,22.5645,58.0956
VNG_2426G,205.611,333.094,364.655,221.097,31.7191,0,136.339,0,267.51,370.433,221.313,249.467,69.8262,55.7206,87.945,139.559,201.627,385.655,347.407,214.484,246.464,126.054,76.9961,82.599
VNG_2429G,82.8855,55.8419,40.6611,50.8033,80.6212,58.6817,57.7558,28.1729,62.5562,52.4387,71.5498,47.8064,59.1595,36.7179,49.6737,26.2755,71.1669,59.9037,50.6512,57.33,69.6047,71.1986,47.1136,69.9812
VNG_2430G,48.2708,75.3969,274.806,808.192,0,67.5626,31.6651,11.5845,70.0238,688.934,53.722,804.323,16.2173,40.9807,13.617,10.8043,50.2831,476.174,90.3277,1032.05,36.7984,23.4211,44.7064,19.1839
VNG_2431C,826.271,1822.59,6975.03,24568.6,309.182,270.053,73.831,0,1266.65,17080.8,782.784,22658.2,226.876,90.5226,95.2492,302.299,752.086,9750.45,1898.65,23902,228.8,245.742,250.173,0
VNG_2432C,375.234,614.511,716.459,1339.64,66.1198,0,0,0,704.787,2033.42,415.05,1262.28,145.556,58.076,0,96.9719,407.888,1624.21,696.875,1309.88,36.6975,105.106,26.7503,0
VNG_2433H,70.4224,24.1813,209.992,205.159,0,0,0,0,41.6137,247.328,61.0674,266.153,29.4621,7.83682,0,0,102.664,329.412,40.3165,536.84,0,0,0,0
VNG_2436G,53.0974,18.7476,106.256,119.16,6.13634,8.03962,26.3759,9.64949,18.786,142.47,38.858,126.964,6.75424,28.7457,11.3425,17.9992,63.7089,222.32,22.9951,236.662,3.40576,14.6317,4.96519,15.9795
VNG_2437G,253.224,115.711,456.774,614.986,23.3728,10.2074,44.6504,24.5027,90.9952,653.431,199.354,546.215,25.7263,2.28104,14.4008,34.2787,308.204,879.049,104.914,750.161,17.2963,12.3847,15.76,40.5763
VNG_2439H,12.4371,14.9382,46.6334,21.0003,830.601,1190.25,1376.01,1061.23,22.8913,17.1622,19.4273,27.927,571.399,1086.73,1655.24,1027.83,22.0511,12.6486,16.201,10.6992,1123.68,1444.13,871.599,540.737
VNG_2440H,543.202,193.941,666.835,170.572,1516.28,6357.05,12817.6,3338.13,598.301,357.676,529.098,357.229,1668.96,7813.33,8688.41,8672.78,595.177,298.18,483.932,294.155,9425.45,8918.19,6502.52,11055.8
VNG_2441G,387.003,485.197,430.302,540.12,27.0256,35.408,52.5505,24.2847,410.374,752.767,412.114,484.491,29.7469,41.8237,35.6817,25.4803,392.874,712.116,498.836,544.484,64.284,67.5095,49.9831,70.3767
VNG_2442H,4133.26,3627.61,2619.62,4704.33,0,988.67,0,0,7732.01,2613.5,3391.08,4076.65,830.601,220.937,697.42,553.362,2881.13,2051.53,6490.06,5134.61,1256.47,1199.56,915.889,0
VNG_2443G,3784.42,4994.56,7666.17,21238.6,132.928,783.712,666.596,69.6774,5867.1,17464.2,4841.56,20722.8,146.314,402.163,143.329,568.616,3893.89,12424.8,5389.08,22860.1,1008.29,176.089,528.829,115.385
VNG_2444C,87.82,77.9687,651.209,260.941,529.157,594.242,663.39,445.772,150.585,221.429,125.747,403.962,353.624,514.58,698.642,789.924,118.656,106.498,154.4,336.015,923.024,766.058,359.352,541.343
VNG_2445C,143.199,204.63,307.579,387.264,0,46.7705,63.934,0,264.346,508.799,149.848,332.751,0,26.1294,16.4962,39.2664,152.399,340.744,199.094,370.843,29.7195,42.56,14.4425,0
VNG_2446H,546.202,343.08,918.933,287.215,62712.3,46748.2,73585.9,72261.8,868.546,453.551,565.802,759.124,70217.2,61256.1,84440.3,59862.6,1068.38,453.651,763.1,320.769,65411.7,77345,71303.1,52089.5
VNG_2447G,28.9976,38.4737,94.4692,95.7746,17.6696,219.926,164.557,83.3572,48.5992,111.352,38.2616,106.983,19.4488,175.893,57.1562,155.486,33.7437,97.7897,54.5742,132.817,171.62,84.2642,117.952,23.0065
VNG_2449G,1666.12,1875.53,216.62,64.1116,135.76,111.167,85.0993,80.0567,2227.92,192.917,1974.22,77.4628,102.733,59.622,101.944,74.665,1723.15,329.772,1652.31,66.6935,32.9651,80.9278,78.9543,88.3823
VNG_2451H,3922.42,4897.89,2264.53,525.923,0,12863.8,5627.02,0,5262.92,3299.41,5744.85,741.355,0,4024.52,5444.55,2879.96,4123.17,3464.31,3730.25,716.026,7629.12,1560.76,7944.54,0
VNG_2452C,384.61,200.215,187.166,112.814,41.4525,108.619,89.0878,97.7771,248.744,114.061,310.244,147.889,68.4399,169.911,95.7766,106.391,343.911,102.277,260.466,110.677,115.034,65.894,109.008,107.945
VNG_2454C,436.039,234.378,216.237,158.847,214.061,654.397,485.609,56.1025,253.077,111.649,295.677,179.286,78.5388,605.841,32.9728,418.592,384.374,128.269,280.585,146.097,475.229,28.3565,375.281,0
VNG_2455C,114.893,70.465,46.805,31.9584,42.8421,112.261,71.6134,44.9133,69.3937,25.3722,105.324,43.8235,31.4374,58.5358,13.1983,41.8884,106.538,32.0011,74.7818,38.3304,55.482,34.0515,46.2206,74.3761
VNG_2456C,51.5061,49.4882,29.6945,50.7825,0,119.312,0,0,39.7289,78.0708,42.8152,45.7344,0,26.6625,0,0,43.6134,52.5352,37.536,68.3383,101.086,72.3805,0,0
VNG_2458C,168.014,118.805,87.0823,121.03,0,0,29.6959,32.5924,136.695,141.815,158.996,116.708,0,6.06826,0,45.5959,180.016,128.897,137.411,180.697,0,32.947,8.38527,0
VNG_2459G,467.204,406.252,408.002,736.784,91.3588,68.3972,46.7486,41.0466,446.568,505.032,475.433,705.346,93.3754,51.5857,24.1241,28.7116,564.665,406.592,456.75,606.329,43.4618,36.3066,71.2824,16.9932
VNG_2461H,86.7646,61.7191,239.418,161.296,67.6068,1860.1,1331.89,159.469,93.7072,134.351,89.319,179.999,111.622,1138.16,281.172,941.95,76.3223,93.0582,88.9134,146.986,1257.01,429.878,1545.38,0
VNG_2462G,1540.07,1366.67,454.63,709.136,75.3702,76.8035,83.9908,105.352,1210.02,737.088,1378.48,599.949,18.4355,93.1718,30.9589,79.8334,1588.57,896.928,1319.65,675.622,74.3672,46.593,44.045,109.039
VNG_2465C,5408.42,4689.99,2881.83,3088.07,29.1981,0,0,0,5176.86,3411.12,5343.65,2654.07,64.2764,0,0,0,5912.63,3285.3,5263.94,2678.88,16.2054,0,23.6255,0
VNG_2466C,12.8416,12.9428,41.7158,10.51,549.937,6702.41,4672.63,563.116,16.7258,8.66427,16.5862,13.1691,267.464,5830.11,1134.71,4370.34,19.1057,7.59369,18.1897,11.7475,4933.26,1097.83,5282.83,632.779
VNG_2467G,18807,17538,3518.8,5003.49,0,0,0,0,18233.5,5570.18,20541.4,4499.87,0,0,0,0,18739.6,5792.63,14607.9,4295.23,0,0,73.6856,474.286
VNG_2468C,459.371,262.047,195.724,292.925,13.0488,17.0961,84.1318,61.5585,288.12,144.318,402,320.813,14.3628,45.8454,24.1196,9.56876,435.33,178.915,310.752,248.409,57.9383,31.1141,36.9544,33.9801
VNG_2469G,212457,172726,72853.2,70632.7,0,0,0,0,327380,94621.1,283345,70568,0,180.167,0,0,281775,62741.5,213320,62122.8,0,0,0,0
VNG_2470C,517.582,363.681,150.529,225.81,138.818,90.9371,198.894,0,262.766,81.1185,422.27,220.25,76.398,142.251,64.1481,407.182,411.944,167.967,306.998,218.432,0,0,28.0809,0
VNG_2471G,464.992,396.743,330.089,580.111,95.7692,328.161,195.268,139.014,411.814,247.202,409.646,505.385,16.2173,304.12,197.446,210.684,453.933,305.403,475.111,429.504,298.476,117.106,241.415,95.9194
VNG_2472G,1348.49,1054.91,1183.24,3148.89,270.427,575.744,1017.08,691.033,1291.74,1271.98,1217.88,3422.89,186.036,870.936,624.826,941.95,1330.25,1103.86,1345.11,2385.44,1013.11,617.95,478.657,352.106
